id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
235,i,0.0,0.0,10.4,4,2,0,0,-1,1,23.9,16,5,3,0,3.0,153,69,0,10,1.0,288,146,0.1,0.3,0,155216,10074,4051801,667383,0.0,0.0,0.17,0.03,0.2,0.66,0.17,0.03,0.2,0.66,4.8,315,155,16.9,155,100,23.0,104,63,4.5,234,113,5.0,1.0,1.0,4,,Cole,Palmer,Palmer,Groin Injury - Unknown return date,2025-08-23T01:00:07.551888+00:00,90,0,0,1,0,0,0,0,0,0,0,1,5,,,,0.0,1.0,0.0,1.0,5.0
237,a,,,6.6,49,32,1,-1,1,-1,9.2,45,15,25,12,8.3,8,1,1,82,8.3,6,1,1.3,3.8,1,632260,418643,120791,25033,8.8,8.8,1.82,0.36,2.18,2.36,0.63,0.13,0.76,0.82,97.4,15,9,65.7,32,30,65.0,27,14,22.8,11,7,4.0,3.0,4.0,4,,Enzo,Fernández,Enzo,,,258,2,2,2,1,0,0,0,0,0,0,3,11,,,,0.0,0.7,0.35,1.05,3.84
238,a,,,6.5,63,43,0,0,0,0,2.5,109,35,8,3,2.7,170,75,0,27,2.7,151,61,0.4,1.2,0,153228,15363,88235,23663,3.2,3.2,0.99,1.04,2.03,0.75,0.5,0.52,1.02,0.38,37.0,142,49,37.6,79,57,62.0,29,16,13.7,57,38,2.0,,,4,,Estêvão,Almeida de Oliveira Gonçalves,Estêvão,,,179,0,1,1,1,0,0,0,1,0,0,2,11,,,,0.0,0.5,0.5,1.01,5.53
680,a,100.0,100.0,5.4,205,47,0,0,-1,1,0.2,399,59,0,0,0.0,692,66,0,0,0.0,692,66,0.0,0.0,0,3459,529,13069,1534,-1.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692,66,0.0,691,66,0.0,676,65,0.0,693,66,,,,4,,Armando,Broja,Broja,,2025-08-22T12:30:07.403187+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
240,u,0.0,0.0,5.9,110,74,0,0,-1,1,0.1,425,141,0,0,0.0,715,314,0,0,0.0,715,314,0.0,0.0,0,2668,256,17224,2751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715,314,0.0,715,314,0.0,713,314,0.0,715,314,,,2.0,4,,Christopher,Nkunku,Nkunku,has joined AC Milan permanently.,2025-09-02T11:35:16.323578+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
241,a,,,5.5,168,105,0,0,0,0,6.8,62,21,17,4,5.7,42,16,1,70,5.7,33,11,1.0,3.1,0,236208,48934,149733,35445,6.2,6.2,0.34,0.09,0.43,2.41,0.11,0.03,0.14,0.8,105.8,6,3,13.0,185,112,24.0,101,61,14.3,52,35,,,,4,,Moisés,Caicedo Corozo,Caicedo,,,270,1,0,2,1,0,0,0,1,0,0,3,42,,,,0.0,0.67,0.33,1.0,14.0
188,a,,,4.0,645,178,0,0,0,0,0.3,321,118,0,0,0.0,402,142,0,0,0.0,402,142,0.0,0.0,0,2821,449,9104,1422,-1.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397,144,0.0,384,143,0.0,344,123,0.0,400,145,,,,4,,Hannes,Delcroix,Delcroix,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
124,a,,,5.0,237,149,0,0,0,0,0.3,324,107,7,3,2.3,178,78,0,19,2.3,162,65,0.5,1.4,0,5473,1294,10090,1835,1.8,2.8,0.03,0.01,0.04,1.36,0.02,0.01,0.03,0.77,13.6,251,112,10.1,211,129,5.0,234,131,2.9,286,144,,,,4,,Jordan,Henderson,Henderson,,,159,0,0,2,0,0,0,0,0,0,0,2,17,,,,0.0,1.13,0.0,1.13,9.62
244,i,0.0,0.0,4.9,368,229,0,0,-1,1,0.0,667,289,0,0,0.0,646,271,0,0,0.0,646,271,0.0,0.0,0,87,10,1600,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647,269,0.0,639,270,0.0,615,261,0.0,648,270,,,,4,,Roméo,Lavia,Lavia,Muscle injury - Unknown return date,2025-08-10T22:00:04.594276+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
245,s,0.0,0.0,5.0,290,175,0,0,0,0,0.0,695,304,0,0,0.0,665,286,0,0,0.0,665,286,0.0,0.0,0,218,45,438,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666,285,0.0,665,286,0.0,648,278,0.0,667,286,,,,4,,Mykhailo,Mudryk,Mudryk,Suspended - unknown return date,2025-07-21T10:00:04.82421+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
