id,first_name,second_name,web_name,status,news,now_cost,selected_by_percent,form,event_points,cost_change_event,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index
16,Bukayo,Saka,Saka,a,,10.0,17.0,0.0,0,0,0,0,0.0,12.7,3.5,,127,1724.0,6.0,11.0,7.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,18,508,0,0,0,6.87,7.78,14.65,17.72,606.0,842.8,830.0,227.9
33,Marco,Bizot,M.Bizot,a,,4.5,0.3,0.0,0,0,0,0,0.0,0.0,1.8,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Lino,da Cruz Sousa,Sousa,a,,4.0,0.3,0.0,0,0,0,0,0.0,0.0,0.5,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Ezri,Konsa Ngoyo,Konsa,a,,4.5,23.4,0.0,0,0,0,0,0.0,22.9,1.4,,103,2936.0,2.0,0.0,8.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,10,448,0,0,0,1.29,0.61,1.9,43.82,532.8,123.9,166.0,82.4
18,Noni,Madueke,Madueke,a,,7.0,1.2,0.0,0,0,0,0,0.0,17.1,2.8,,120,2028.0,7.0,5.0,6.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,12,425,0,0,0,9.62,2.86,12.48,29.55,479.2,475.1,998.0,195.3
19,Gabriel,Martinelli Silva,Martinelli,a,,7.0,1.5,0.0,0,0,0,0,0.0,17.9,2.8,,125,2284.0,8.0,4.0,10.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,6,422,0,0,0,7.13,4.46,11.59,26.22,559.8,587.8,912.0,206.1
3,Karl,Hein,Hein,a,,4.0,0.6,0.0,0,0,0,0,0.0,0.0,1.5,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Zian,Flemming,Flemming,a,,5.5,0.2,0.0,0,0,0,0,0.0,0.0,1.2,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Joe,Gauci,Gauci,u,Has joined Port Vale on loan for the rest of the season.,4.0,0.3,0.0,0,0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Leandro,Trossard,Trossard,d,Groin Injury - 75% chance of playing,7.0,0.5,0.0,0,0,0,0,0.0,21.7,2.1,,152,2546.0,8.0,8.0,11.0,27.0,0.0,0.0,0.0,2.0,1.0,0.0,28.0,18,561,0,0,0,6.74,4.12,10.86,24.76,609.0,617.6,798.0,202.1
